id,date,wattage
2,1703763030010,1.4
2,1703763032029,1.4
2,1703763034045,1.4
2,1703763036064,1.4
2,1703763038086,1.4
2,1703763040102,1.4
2,1703763042115,1.4
2,1703763044136,1.4
2,1703763046163,1.4
2,1703763048182,1.4
2,1703763050200,1.4
2,1703763052220,1.4
2,1703763054229,1.4
2,1703763056247,1.4
2,1703763058273,1.4
2,1703763060299,1.4
2,1703763062327,1.4
2,1703763064351,1.4
2,1703763066374,1.4
2,1703763068398,1.4
2,1703763070423,1.4
2,1703763072442,1.4
2,1703763074456,1.4
2,1703763076476,1.4
2,1703763078500,1.4
2,1703763080527,1.4
2,1703763082551,1.4
2,1703763084567,1.4
2,1703763086576,1.4
2,1703763088597,1.4
2,1703763090624,1.4
2,1703763092652,1.4
2,1703763094674,1.4
2,1703763096698,1.4
2,1703763098717,1.4
2,1703763100733,1.4
2,1703763102760,1.4
2,1703763104783,1.4
2,1703763106802,1.4
2,1703763108818,1.4
2,1703763110837,1.4
2,1703763112862,1.4
2,1703763114884,1.4
2,1703763116901,1.4
2,1703763118927,1.4
2,1703763120943,1.4
2,1703763122956,1.4
2,1703763124970,1.4
2,1703763126988,1.4
2,1703763129017,1.4
2,1703763131043,1.4
2,1703763133064,1.4
2,1703763135077,1.4
2,1703763137098,1.4
2,1703763139118,1.4
2,1703763141145,1.4
2,1703763143167,1.4
2,1703763145182,1.4
2,1703763147200,1.4
2,1703763149227,1.4
2,1703763151250,1.4
2,1703763153277,1.4
2,1703763155303,1.4
2,1703763157327,1.4
2,1703763159346,1.4
2,1703763161369,1.4
2,1703763163396,1.4
2,1703763165427,1.4
2,1703763167452,1.4
2,1703763169476,1.4
2,1703763171498,1.4
2,1703763173525,1.4
2,1703763175544,1.4
2,1703763177562,1.4
2,1703763179581,1.4
2,1703763181599,1.4
2,1703763183622,1.4
2,1703763185649,1.4
2,1703763187665,1.4
2,1703763189674,1.4
2,1703763191691,1.4
2,1703763193715,1.4
2,1703763195735,1.4
2,1703763197756,1.4
2,1703763199779,1.4
2,1703763201807,1.4
2,1703763203835,1.4
2,1703763205864,1.4
2,1703763207890,1.4
2,1703763209903,1.4
2,1703763211915,1.4
2,1703763213932,1.4
2,1703763215959,1.4
2,1703763217987,1.4
2,1703763220014,1.4
2,1703763222029,1.4
2,1703763224038,1.4
2,1703763226057,1.4
2,1703763228080,1.4
2,1703763230090,1.4
2,1703763232112,1.4
2,1703763234141,1.4
2,1703763236167,1.4
2,1703763238194,1.4
2,1703763240208,1.4
2,1703763242229,1.4
2,1703763244249,1.4
2,1703763246269,1.4
2,1703763248292,1.4
2,1703763250313,1.4
2,1703763252331,1.4
2,1703763254357,1.4
2,1703763256376,1.4
2,1703763258396,1.4
2,1703763260418,1.4
2,1703763262435,1.4
2,1703763264454,1.4
2,1703763266480,1.4
2,1703763268505,1.4
2,1703763270520,1.4
2,1703763272536,1.4
2,1703763274553,1.4
2,1703763276565,1.4
2,1703763278575,1.4
2,1703763280594,1.4
2,1703763282620,1.4
2,1703763284807,1.4
2,1703763287042,1.4
2,1703763289054,1.4
2,1703763291069,1.4
2,1703763293151,1.4
2,1703763295249,1.4
2,1703763297339,1.4
2,1703763299398,1.4
2,1703763301459,1.4
2,1703763303488,1.4
2,1703763305513,1.4
2,1703763307537,1.4
2,1703763309560,1.4
2,1703763311576,1.4
2,1703763313594,1.4
2,1703763315636,1.4
2,1703763317760,1.4
2,1703763319862,1.4
2,1703763321979,1.4
2,1703763323994,1.4
2,1703763326013,1.4
2,1703763328032,1.4
2,1703763330058,1.4
2,1703763332088,1.4
2,1703763334105,1.4
2,1703763336225,1.4
2,1703763338316,1.4
2,1703763340326,1.4
2,1703763342348,1.4
2,1703763344375,1.4
2,1703763346402,1.4
2,1703763348427,1.4
2,1703763350444,1.4
2,1703763352532,1.4
2,1703763354560,1.4
2,1703763356576,1.4
2,1703763358818,1.4
2,1703763360925,1.4
2,1703763362944,1.4
2,1703763364970,1.4
2,1703763367003,1.4
2,1703763369021,1.4
2,1703763371042,1.4
2,1703763373064,1.4
2,1703763375085,1.4
2,1703763377102,1.4
2,1703763379126,1.4
2,1703763381143,1.4
2,1703763383158,1.4
2,1703763385265,1.4
2,1703763387335,1.4
2,1703763389448,1.4
2,1703763391541,1.4
2,1703763393575,1.4
2,1703763395745,1.4
2,1703763397837,1.4
2,1703763399911,1.4
2,1703763402000,1.4
2,1703763404112,1.4
2,1703763406206,1.4
2,1703763408312,1.4
2,1703763410427,1.4
2,1703763412547,1.4
2,1703763414568,1.4
2,1703763416594,1.4
2,1703763418890,1.4
2,1703763420978,1.4
2,1703763422994,1.4
2,1703763425159,1.4
2,1703763427177,1.4
2,1703763429428,1.4
2,1703763431529,1.4
2,1703763433564,1.4
2,1703763435581,1.4
2,1703763437599,1.4
2,1703763439620,1.4
2,1703763442007,1.4
2,1703763444025,1.4
2,1703763446044,1.4
2,1703763448062,1.4
2,1703763450084,1.4
2,1703763452214,1.4
2,1703763454274,1.4
2,1703763456303,1.4
2,1703763458536,1.4
2,1703763460552,1.4
2,1703763462572,1.4
2,1703763464801,1.4
2,1703763466915,1.4
2,1703763469013,1.4
2,1703763471139,1.4
2,1703763473217,1.4
2,1703763475287,1.4
2,1703763477426,1.4
2,1703763479457,1.4
2,1703763481485,1.4
2,1703763483511,1.4
2,1703763485529,1.4
2,1703763487547,1.4
2,1703763489573,1.4
2,1703763491688,1.4
2,1703763493719,1.4
2,1703763495739,1.4
2,1703763497959,1.4
2,1703763500037,1.4
2,1703763502057,1.4
2,1703763504069,1.4
2,1703763506080,1.4
2,1703763508463,1.4
2,1703763510480,1.4
2,1703763512676,1.4
2,1703763514758,1.4
2,1703763516893,1.4
2,1703763518971,1.4
2,1703763521071,1.4
2,1703763523084,1.4
2,1703763525300,1.4
2,1703763527320,1.4
2,1703763529342,1.4
2,1703763531372,1.4
2,1703763533400,1.4
2,1703763535533,1.4
2,1703763537553,1.4
2,1703763539571,1.4
2,1703763541589,1.4
2,1703763543873,1.4
2,1703763545964,1.4
2,1703763548122,1.4
2,1703763550207,1.4
2,1703763552285,1.4
2,1703763554392,1.4
2,1703763556488,1.4
2,1703763558561,1.4
2,1703763560665,1.4
2,1703763562758,1.4
2,1703763564853,1.4
2,1703763566881,1.4
2,1703763568911,1.4
2,1703763570940,1.4
2,1703763572964,1.4
2,1703763574986,1.4
2,1703763577012,1.4
2,1703763579143,1.4
2,1703763581241,1.4
2,1703763583256,1.4
2,1703763585274,1.4
2,1703763587510,1.4
2,1703763589532,1.4
2,1703763591556,1.4
2,1703763593568,1.4
2,1703763595581,1.4
2,1703763598036,1.4
2,1703763600121,1.4
2,1703763602216,1.4
2,1703763604244,1.4
2,1703763606269,1.4
2,1703763608520,1.4
2,1703763610531,1.4
2,1703763612545,1.4
2,1703763614842,1.4
2,1703763616931,1.4
2,1703763619040,1.4
2,1703763621071,1.4
2,1703763623100,1.4
2,1703763625127,1.4
2,1703763627150,1.4
2,1703763629202,1.4
2,1703763631555,1.4
2,1703763633569,1.4
2,1703763635579,1.4
2,1703763637596,1.4
2,1703763639630,1.4
2,1703763641658,1.4
2,1703763643685,1.4
2,1703763645704,1.4
2,1703763647721,1.4
2,1703763649735,1.4
2,1703763651744,1.4
2,1703763653763,1.4
2,1703763655777,1.4
2,1703763657795,1.4
2,1703763659825,1.4
2,1703763661855,1.4
2,1703763663877,1.4
2,1703763665893,1.4
2,1703763667912,1.4
2,1703763669937,1.4
2,1703763671964,1.4
2,1703763673991,1.4
2,1703763676016,1.4
2,1703763678040,1.4
2,1703763680062,1.4
2,1703763682088,1.4
2,1703763684107,1.4
2,1703763686118,1.4
2,1703763688141,1.4
2,1703763690169,1.4
2,1703763692190,1.4
2,1703763694200,1.4
2,1703763696220,1.4
2,1703763698244,1.4
2,1703763700269,1.4
2,1703763702298,1.4
2,1703763704319,1.4
2,1703763706336,1.4
2,1703763708356,1.4
2,1703763710383,1.4
2,1703763712405,1.4
2,1703763714428,1.4
2,1703763716454,1.4
2,1703763718475,1.4
2,1703763720488,1.4
2,1703763722502,1.4
2,1703763724513,1.4
2,1703763726531,1.4
2,1703763728558,1.4
2,1703763730584,1.4
2,1703763732601,1.4
2,1703763734618,1.4
2,1703763736639,1.4
2,1703763738654,1.4
2,1703763740679,1.4
2,1703763742698,1.4
2,1703763744722,1.4
2,1703763746747,1.4
2,1703763748771,1.4
2,1703763750790,1.4
2,1703763752813,1.4
2,1703763754832,1.4
2,1703763756851,1.4
2,1703763758863,1.4
2,1703763760874,1.4
2,1703763762886,1.4
2,1703763764904,1.4
2,1703763766932,1.4
2,1703763768954,1.4
2,1703763770971,1.4
2,1703763772990,1.4
2,1703763775015,1.4
2,1703763777045,1.4
2,1703763779058,1.4
2,1703763781067,1.4
2,1703763783077,1.4
2,1703763785090,1.4
2,1703763787112,1.4
2,1703763789141,1.4
2,1703763791153,1.4
2,1703763793163,1.4
2,1703763795179,1.4
2,1703763797198,1.4
2,1703763799217,1.4
2,1703763801240,1.4
2,1703763803261,1.4
2,1703763805288,1.4
2,1703763807303,1.4
2,1703763809322,1.4
2,1703763811344,1.4
2,1703763813363,1.4
2,1703763815382,1.4
2,1703763817397,1.4
2,1703763819411,1.4
2,1703763821430,1.4
2,1703763823448,1.4
2,1703763825474,1.4
2,1703763827503,1.4
2,1703763829525,1.4
2,1703763831544,1.4
2,1703763833560,1.4
2,1703763835584,1.4
2,1703763837597,1.4
2,1703763839611,1.4
2,1703763841631,1.4
2,1703763843660,1.4
2,1703763845689,1.4
2,1703763847704,1.4
2,1703763849720,1.4
2,1703763851745,1.4
2,1703763853772,1.4
2,1703763855794,1.4
2,1703763857815,1.4
2,1703763859832,1.4
2,1703763861848,1.4
2,1703763863872,1.4
2,1703763865887,1.4
2,1703763867901,1.4
2,1703763869923,1.4
2,1703763871952,1.4
2,1703763873977,1.4
2,1703763875993,1.4
2,1703763878005,1.4
2,1703763880020,1.4
2,1703763882034,1.4
2,1703763884060,1.4
2,1703763886083,1.4
2,1703763888105,1.4
2,1703763890127,1.4
2,1703763892141,1.4
2,1703763894166,1.4
2,1703763896178,1.4
2,1703763898195,1.4
2,1703763900224,1.4
2,1703763902243,1.4
2,1703763904251,1.4
2,1703763906262,1.4
2,1703763908272,1.4
2,1703763910292,1.4
2,1703763912307,1.4
2,1703763914315,1.4
2,1703763916327,1.4
2,1703763918348,1.4
2,1703763920368,1.4
2,1703763922389,1.4
2,1703763924414,1.4
2,1703763926440,1.4
2,1703763928456,1.4
2,1703763930469,1.4
2,1703763932488,1.4
2,1703763934513,1.4
2,1703763936523,1.4
2,1703763938540,1.4
2,1703763940557,1.4
2,1703763942574,1.4
2,1703763944583,1.4
2,1703763946595,1.4
2,1703763948607,1.4
2,1703763950619,1.4
2,1703763952639,1.4
2,1703763954661,1.4
2,1703763956675,1.4
2,1703763958696,1.4
2,1703763960723,1.4
2,1703763962743,1.4
2,1703763964763,1.4
2,1703763966777,1.4
2,1703763968784,1.4
2,1703763970804,1.4
2,1703763972818,1.4
2,1703763974837,1.4
2,1703763976856,1.4
2,1703763978901,1.4
2,1703763980938,1.4
2,1703763982956,1.4
2,1703763984976,1.4
2,1703763987000,1.4
2,1703763989020,1.4
2,1703763991036,1.4
2,1703763993056,1.4
2,1703763995079,1.4
2,1703763997102,1.4
2,1703763999126,1.4
2,1703764001153,1.4
2,1703764003171,1.4
2,1703764005196,1.4
2,1703764007215,1.4
2,1703764009234,1.4
2,1703764011251,1.4
2,1703764013266,1.4
2,1703764015276,1.4
2,1703764017286,1.4
2,1703764019299,1.4
2,1703764021312,1.4
2,1703764023324,1.4
2,1703764025342,1.4
2,1703764027359,1.4
2,1703764029368,1.4
2,1703764031380,1.4
2,1703764033391,1.4
2,1703764035410,1.4
2,1703764037425,1.4
2,1703764039438,1.4
2,1703764041453,1.4
2,1703764043470,1.4
2,1703764045487,1.4
2,1703764047513,1.4
2,1703764049535,1.4
2,1703764051555,1.4
2,1703764053574,1.4
2,1703764055594,1.4
2,1703764057614,1.4
2,1703764059641,1.4
2,1703764061659,1.4
2,1703764063679,1.4
2,1703764065710,1.4
2,1703764067730,1.4
2,1703764069756,1.4
2,1703764071771,1.4
2,1703764086164,1.4
2,1703764088175,1.4
2,1703764090189,1.4
2,1703764092211,1.4
2,1703764094238,1.4
2,1703764096265,1.4
2,1703764098287,1.4
2,1703764100312,1.4
2,1703764102334,1.4
2,1703764104357,1.4
2,1703764106373,1.4
2,1703764108393,1.4
2,1703764110412,1.4
2,1703764112424,1.4
2,1703764114435,1.4
2,1703764116446,1.4
2,1703764118466,1.4
2,1703764120477,1.4
2,1703764122489,1.4
2,1703764124503,1.4
2,1703764126513,1.4
2,1703764128524,1.4
2,1703764130534,1.4
2,1703764132543,1.4
2,1703764134573,1.4
2,1703764136585,1.4
2,1703764138595,1.4
2,1703764140610,1.4
2,1703764142631,1.4
2,1703764144643,1.4
2,1703764146651,1.4
2,1703764148660,1.4
2,1703764150676,1.4
2,1703764152688,1.4
2,1703764154707,1.4
2,1703764156722,1.4
2,1703764158738,1.4
2,1703764160748,1.4
2,1703764162760,1.4
2,1703764164771,1.4
2,1703764166780,1.4
2,1703764168789,1.4
2,1703764170805,1.4
2,1703764172820,1.4
2,1703764174835,1.4
2,1703764176847,1.4
2,1703764178860,1.4
2,1703764180881,1.4
2,1703764182903,1.4
2,1703764184911,1.4
2,1703764186929,1.4
2,1703764188941,1.4
2,1703764190959,1.4
2,1703764192978,1.4
2,1703764194996,1.4
2,1703764197015,1.4
2,1703764199034,1.4
2,1703764201062,1.4
2,1703764203085,1.4
2,1703764205102,1.4
2,1703764207122,1.4
2,1703764209146,1.4
2,1703764211167,1.4
2,1703764213191,1.4
2,1703764215206,1.4
2,1703764217222,1.4
2,1703764219249,1.4
2,1703764221277,1.4
2,1703764223300,1.4
2,1703764225317,1.4
2,1703764227334,1.4
2,1703764229356,1.4
2,1703764231382,1.4
2,1703764233403,1.4
2,1703764235425,1.4
2,1703764237445,1.4
2,1703764239468,1.4
2,1703764241489,1.4
2,1703764243505,1.4
2,1703764245529,1.4
2,1703764247547,1.4
2,1703764249566,1.4
2,1703764251584,1.4
2,1703764253595,1.4
2,1703764255617,1.4
2,1703764257645,1.4
2,1703764259666,1.4
2,1703764261675,1.4
2,1703764263688,1.4
2,1703764265718,1.4
2,1703764267743,1.4
2,1703764269768,1.4
2,1703764271786,1.4
2,1703764273796,1.4
2,1703764275814,1.4
2,1703764277840,1.4
2,1703764279872,1.4
2,1703764281886,1.4
2,1703764283912,1.4
2,1703764285943,1.4
2,1703764287967,1.4
2,1703764289992,1.4
2,1703764292022,1.4
2,1703764294049,1.4
2,1703764296078,1.4
2,1703764298104,1.4
2,1703764300129,1.4
2,1703764302163,1.4
2,1703764304182,1.4
2,1703764306203,1.4
2,1703764308222,1.4
2,1703764310244,1.4
2,1703764312254,1.4
2,1703764314274,1.4
2,1703764316299,1.4
2,1703764318322,1.4
2,1703764320348,1.4
2,1703764322375,1.4
2,1703764324391,1.4
2,1703764326417,1.4
2,1703764328440,1.4
2,1703764330460,1.4
2,1703764332478,1.4
2,1703764334498,1.4
2,1703764336522,1.4
2,1703764338542,1.4
2,1703764340568,1.4
2,1703764342584,1.4
2,1703764344594,1.4
2,1703764346605,1.4
2,1703764348624,1.4
2,1703764350641,1.4
2,1703764352661,1.4
2,1703764354691,1.4
2,1703764356720,1.4
2,1703764358732,1.4
2,1703764360750,1.4
2,1703764362762,1.4
2,1703764364782,1.4
2,1703764366801,1.4
2,1703764368822,1.4
2,1703764370849,1.4
2,1703764372880,1.4
2,1703764374902,1.4
2,1703764376919,1.4
2,1703764378938,1.4
2,1703764380956,1.4
2,1703764382975,1.4
2,1703764385007,1.4
2,1703764387029,1.4
2,1703764389052,1.4
2,1703764391076,1.4
2,1703764393104,1.4
2,1703764395124,1.4
2,1703764397147,1.4
2,1703764399167,1.4
2,1703764401190,1.4
2,1703764403212,1.4
2,1703764405245,1.4
2,1703764407275,1.4
2,1703764409295,1.4
2,1703764411309,1.4
2,1703764413323,1.4
2,1703764415337,1.4
2,1703764417356,1.4
2,1703764419381,1.4
2,1703764421402,1.4
2,1703764423421,1.4
2,1703764425450,1.4
2,1703764427479,1.4
2,1703764429499,1.4
2,1703764431518,1.4
2,1703764433549,1.4
2,1703764435578,1.4
2,1703764437611,1.4
2,1703764439640,1.4
2,1703764441667,1.4
2,1703764443695,1.4
2,1703764445723,1.4
2,1703764447750,1.4
2,1703764449788,1.4
2,1703764451815,1.4
2,1703764453843,1.4
2,1703764455877,1.4
2,1703764457907,1.4
2,1703764459919,1.4
2,1703764461955,1.4
2,1703764463991,1.4
2,1703764466008,1.4
2,1703764468030,1.4
2,1703764470049,1.4
2,1703764472059,1.4
2,1703764474077,1.4
2,1703764476103,1.4
2,1703764478130,1.4
2,1703764480159,1.4
2,1703764482173,1.4
2,1703764484191,1.4
2,1703764486220,1.4
2,1703764488249,1.4
2,1703764490278,1.4
2,1703764492306,1.4
2,1703764494334,1.4
2,1703764496364,1.4
2,1703764498383,1.4
2,1703764500401,1.4
2,1703764502432,1.4
2,1703764504455,1.4
2,1703764506478,1.4
2,1703764508499,1.4
2,1703764510509,1.4
2,1703764512531,1.4
2,1703764514549,1.4
2,1703764516565,1.4
2,1703764518579,1.4
2,1703764520588,1.4
2,1703764522611,1.4
2,1703764524630,1.4
2,1703764526648,1.4
2,1703764528669,1.4
2,1703764530692,1.4
2,1703764532711,1.4
2,1703764534742,1.4
2,1703764536770,1.4
2,1703764538800,1.4
2,1703764540828,1.4
2,1703764542856,1.4
2,1703764544887,1.4
2,1703764546909,1.4
2,1703764548934,1.4
2,1703764550961,1.4
2,1703764552990,1.4
2,1703764555002,1.4
2,1703764557024,1.4
2,1703764559042,1.4
2,1703764561064,1.4
2,1703764563090,1.4
2,1703764565109,1.4
2,1703764567125,1.4
2,1703764569149,1.4
2,1703764571180,1.4
2,1703764573207,1.4
2,1703764575227,1.4
2,1703764577236,1.4
2,1703764579256,1.4
2,1703764581281,1.4
2,1703764583307,1.4
2,1703764585332,1.4
2,1703764587351,1.4
2,1703764589371,1.4
2,1703764591390,1.4
2,1703764593407,1.4
2,1703764595433,1.4
2,1703764597453,1.4
2,1703764599463,1.4
2,1703764601479,1.4
2,1703764603502,1.4
2,1703764605517,1.4
2,1703764607535,1.4
2,1703764609560,1.4
2,1703764611578,1.4
2,1703764613598,1.4
2,1703764615611,1.4
2,1703764617628,1.4
2,1703764619654,1.4
2,1703764621680,1.4
2,1703764623698,1.4
2,1703764625712,1.4
2,1703764627726,1.4
2,1703764629741,1.4
2,1703764631749,1.4
2,1703764633761,1.4
2,1703764635772,1.4
2,1703764637784,1.4
2,1703764639803,1.4
2,1703764641820,1.4
2,1703764643832,1.4
2,1703764645845,1.4
2,1703764647855,1.4
2,1703764649865,1.4
2,1703764651883,1.4
2,1703764653899,1.4
2,1703764655910,1.4
2,1703764657919,1.4
2,1703764659928,1.4
2,1703764661937,1.4
2,1703764663949,1.4
2,1703764665961,1.4
2,1703764667980,1.4
2,1703764670006,1.4
2,1703764672031,1.4
2,1703764674050,1.4
2,1703764676069,1.4
2,1703764678095,1.4
2,1703764680112,1.4
2,1703764682132,1.4
2,1703764684152,1.4
2,1703764686173,1.4
2,1703764688196,1.4
2,1703764690219,1.4
2,1703764692243,1.4
2,1703764694267,1.4
2,1703764696284,1.4
2,1703764698300,1.4
2,1703764700315,1.4
2,1703764702324,1.4
2,1703764704346,1.4
2,1703764706374,1.4
2,1703764708397,1.4
2,1703764710421,1.4
2,1703764712438,1.4
2,1703764714449,1.4
2,1703764716469,1.4
2,1703764718496,1.4
2,1703764720519,1.4
2,1703764722536,1.4
2,1703764724554,1.4
2,1703764726568,1.4
2,1703764728583,1.4
2,1703764730600,1.4
2,1703764732608,1.4
2,1703764734626,1.4
2,1703764736651,1.4
2,1703764738669,1.4
2,1703764740688,1.4
2,1703764742711,1.4
2,1703764744736,1.4
2,1703764746764,1.4
2,1703764748794,1.4
2,1703764750830,1.4
2,1703764752859,1.4
2,1703764754887,1.4
2,1703764756912,1.4
2,1703764758944,1.4
2,1703764760969,1.4
2,1703764762994,1.4
2,1703764765011,1.4
2,1703764767028,1.4
2,1703764769052,1.4
2,1703764771074,1.4
2,1703764773096,1.4
2,1703764775119,1.4
2,1703764777137,1.4
2,1703764779150,1.4
2,1703764781171,1.4
2,1703764783192,1.4
2,1703764785213,1.4
2,1703764787239,1.4
2,1703764789260,1.4
2,1703764791276,1.4
2,1703764793297,1.4
2,1703764795318,1.4
2,1703764797340,1.4
2,1703764799360,1.4
2,1703764801376,1.4
2,1703764803390,1.4
2,1703764805411,1.4
2,1703764807432,1.4
2,1703764809454,1.4
2,1703764811473,1.4
2,1703764813486,1.4
2,1703764815507,1.4
2,1703764817526,1.4
2,1703764819536,1.4
2,1703764821548,1.4
2,1703764823566,1.4
2,1703764825588,1.4
2,1703764827600,1.4
2,1703764829613,1.4
2,1703764831630,1.4
2,1703764833637,1.4
2,1703764835651,1.4
2,1703764837664,1.4
2,1703764839678,1.4
2,1703764841695,1.4
2,1703764843709,1.4
2,1703764845728,1.4
